Subj,Item,Trnsp,scrb,rt
3,41,A,618.7186892866,628.3641520309468
3,42,A,806.6366239937331,747.7710642848888
3,43,A,703.4633875781833,587.5127392830966
3,44,A,638.6521381564472,785.709374486775
3,45,A,640.7458216024384,616.7561469745667
3,46,A,658.3216396478825,720.1058585685203
3,47,A,748.7381714774576,617.3286423166012
3,48,A,647.2856412743747,629.0400222815931
3,49,A,565.4733683203184,708.1140624992075
3,50,A,625.4181727942264,595.7598043469583
3,51,A,663.220342015438,760.3545990433537
3,52,A,445.28373596029473,622.323659426685
3,53,A,391.39482147691194,443.0518885143254
3,54,A,536.2146506857865,505.4356958980069
3,55,A,742.9613846947171,757.1629607748578
3,56,A,702.0332339525028,680.6431277664888
3,57,A,719.5607186911319,758.9346062260556
3,58,A,607.0306994503285,606.4297613567011
3,59,A,625.308816720225,794.3384958921653
3,60,A,707.9711808983187,716.5759238637696
3,61,A,597.4747634883632,650.629556602373
3,62,A,741.6537411540227,837.6662625035281
3,63,A,653.2275495584081,633.3453111895506
3,64,A,769.6634719637038,786.0254995745723
3,65,A,607.0732349054676,626.3396648393407
3,66,A,549.0748350068495,459.73964140549293
3,67,A,657.4709468190358,678.4547769128106
3,68,A,626.7385006201831,638.8226176517908
3,69,A,564.7528006469208,594.5916340704945
3,70,A,656.3462481598087,655.988577909893
3,71,A,617.0134676807746,495.2140218067172
3,72,A,649.7493332450981,696.373123075431
3,73,A,535.3195916007186,754.4344323999086
3,74,A,582.5875968580888,591.7551044670373
3,75,A,677.0395407996816,775.3221287680697
3,1,B,588.689514244161,770.2519318502289
3,2,B,718.9339828081929,695.4382990792438
3,3,B,532.268198911666,704.6057127164656
3,4,B,697.7460471783687,830.5393127139567
3,5,B,572.3354530424015,654.8059640238083
3,6,B,626.7225164193501,796.207971130871
3,7,B,657.9299250385255,694.1329867583363
3,8,B,622.6793104692039,686.4307942473853
3,9,B,751.2650020467595,701.3661700312049
3,10,B,642.3026633501695,774.1839810142634
3,11,B,535.88578913043,666.6606422962968
3,12,B,583.0867305797234,787.9001302451269
3,13,B,638.123092669787,577.3730718267583
3,14,B,613.788162042112,656.405559906508
3,15,B,611.6684627102126,751.6562271289173
3,16,B,660.9492984796185,720.3066648991182
3,17,B,682.0997745354452,594.6772045002072
3,18,B,679.124204756388,834.32159249521
3,19,B,703.304435095474,689.9044025250288
3,20,B,624.2362259393456,746.5306381045334
3,21,B,635.9679413074434,694.8919786781792
3,22,B,654.323025617635,822.400287277628
3,23,B,529.234573588938,625.5061897872174
3,24,B,716.3377775502696,686.811485165648
3,25,B,568.1326991812488,765.7045784450897
3,26,B,643.2340864139829,647.3948911967466
3,27,B,523.8777803732,704.3961548038197
3,28,B,671.5142749587861,840.7009363765484
3,29,B,684.2368784166688,862.7714043515174
3,30,B,528.3437013413911,797.4483766408713
3,31,B,537.61964273404794,707.2371797593929
3,32,B,504.6864847918008,704.9644739829981
3,33,B,613.0920996920283,700.8946871258889
3,34,B,626.3655391758294,702.3406479027968
3,35,B,558.2623309364287,689.1857274049646
3,36,B,701.8628041821535,804.5945133507222
3,37,B,571.8350524460443,663.8229685490682
3,38,B,622.8927724063531,792.6067613544445
3,39,B,580.568532059147,604.8209765866836
3,40,B,761.6610287182101,705.8171067502564
3,41,B,608.1721744700606,579.1759836161252
3,42,B,779.948166379875,863.9689991032025
3,43,B,595.6359857231794,789.6198251756753
3,44,B,674.5588010119004,761.6204553310081
3,45,B,602.3063265980419,712.0923634426237
3,46,B,698.361102454675,699.2297028780408
3,47,B,717.5023129335143,742.628001621264
3,48,B,642.2893013801405,705.2411059418279
3,49,B,495.87238260629135,661.7494459174956
3,50,B,660.9186620378479,757.2944686858775
3,51,B,739.1258317069554,902.3709011095283
3,52,B,530.8299533059803,730.267451621395
3,53,B,509.87840791853574,619.5957643027592
3,54,B,596.3944653667261,782.5858128864777
3,55,B,651.8970433278345,792.1101411481902
3,56,B,668.5645086875927,839.4716180732881
3,57,B,771.4275727604258,919.2766560328755
3,58,B,573.6755806519492,819.5111558496335
3,59,B,546.5287690084186,612.4168027707543
3,60,B,580.9320638863347,730.8495058318867
3,61,B,548.062661360768,715.2177530279524
3,62,B,792.6445023039566,838.205913887674
3,63,B,519.5278495655466,789.6885059577695
3,64,B,724.4812257421929,856.1468637779187
3,65,B,649.1087147293554,770.0981285109194
3,66,B,538.880348444277,693.076531297367
3,67,B,663.8127073054645,618.5209957082818
3,68,B,662.3372404192777,822.8672085476959
3,69,B,554.1112685545899,854.8615807053465
3,70,B,546.2652328082605,732.2956586400721
3,71,B,573.6742742668101,654.9395832837932
3,72,B,555.6729721588861,778.9607218172422
3,73,B,584.1570433306846,594.6874947834699
3,74,B,658.0550665091899,702.5613633995504
3,75,B,714.6048570252236,647.8371526178807
3,1,C,652.927090072497,843.267369523552
3,2,C,659.7029503353214,789.6374701922424
3,3,C,513.8227914602649,758.2286106284774
3,4,C,646.6565380331783,818.8167671359221
3,5,C,566.5042129736971,742.6475469270114
3,6,C,660.1864756847162,818.0710458274971
3,7,C,633.8886435943981,879.4160718617825
3,8,C,550.2425222916804,726.98282226553
3,9,C,668.5584450452477,710.0611966636833
3,10,C,621.617615872764,893.8113794049673
3,11,C,669.5690003389337,911.9447531474113
3,12,C,576.1350950385564,951.2816014403533
3,13,C,606.2758659705561,759.3839521798114
3,14,C,573.6194120966928,793.4998489338615
3,15,C,543.8393067716897,675.8992569075112
3,16,C,638.0057446952059,921.361164433659
3,17,C,680.9951615272403,945.8066142338494
3,18,C,600.5918400812507,849.2791256418977
3,19,C,588.7958110250486,729.0157999575424
3,20,C,661.801670645857,838.4453594306401
3,21,C,667.8702127587318,820.7670553194997
3,22,C,730.5833201560886,801.3156792268089
3,23,C,569.8041027138197,745.1357713375867
3,24,C,643.0853094358962,724.328593502726
3,25,C,538.4647170812761,799.5647882677409
3,26,C,599.0643251214962,654.3757355479565
3,27,C,524.4053133336715,758.4970282198178
3,28,C,619.086951858746,716.77039369526
3,29,C,633.8730910115975,675.8248837990478
3,30,C,593.4170039973783,684.0171336771897
3,31,C,575.9276193808851,775.0878941418074
3,32,C,474.86412363716465,645.8588268563134
3,33,C,683.6409666498894,863.5127371766549
3,34,C,560.0976622492973,647.3254942097011
3,35,C,599.418230302873,731.9977990243505
3,36,C,631.0343633308294,761.5831102923954
3,37,C,466.48408885872044,524.1567875520382
3,38,C,570.076674889558,761.5904315745103
3,39,C,607.5345093376752,731.76218111616
3,40,C,636.0033766457288,697.5685467593141
3,41,C,649.0171008995444,785.4024607339253
3,42,C,746.4528381619554,915.6460772356247
3,43,C,668.9473458736506,754.2315001615078
3,44,C,703.3011261204822,999.6806021728826
3,45,C,683.1547792361441,819.3523434990002
3,46,C,632.3205631824418,675.7848548869508
3,47,C,676.2765590029262,822.4729273833381
3,48,C,750.5500671699717,885.330514435654
3,49,C,576.104337053687,785.6926052613317
3,50,C,753.5269992398516,842.9124632957094
3,51,C,698.0121305450473,932.4390935502023
3,52,C,565.6326385938077,724.4430378570963
3,53,C,437.81255789698395,708.1495375344348
3,54,C,678.9454774582468,877.5552694535472
3,55,C,757.3990010417226,1000.6575688562949
3,56,C,677.8650064444328,870.498116408399
3,57,C,720.0307425713715,908.4961918654833
3,58,C,615.4606837435923,840.7402869815259
3,59,C,644.5212559533882,870.0344304568765
3,60,C,581.1397823474155,761.2427954714892
3,61,C,646.5515626385989,635.277337354366
3,62,C,696.6022049626616,832.2149906790064
3,63,C,624.9041249691608,725.8714851681613
3,64,C,647.3922554967425,747.6674352324168
3,65,C,619.5607924659668,787.2854097187884
3,66,C,568.6586883883184,599.6852605352204
3,67,C,772.4115263993422,829.779604958851
3,68,C,541.439305952032,781.8511407623204
3,69,C,658.0569424597749,767.9646703053021
3,70,C,591.0674555421831,846.7888865255718
3,71,C,617.0633471896522,770.4258030123226
3,72,C,587.3579991688142,878.2814542313077
3,73,C,541.5750259238444,660.1484362940009
3,74,C,576.0948472211303,695.0386841943077
3,75,C,610.9921608227262,770.2937483475001
3,1,D,545.3398199290787,635.8097077626653
3,2,D,654.3403426978643,791.7870227502651
3,3,D,544.9415087885491,780.1231559982574
3,4,D,775.6658135884061,816.4585746958494
3,5,D,573.9039744620331,662.9766804509468
3,6,D,666.634673951231,862.2225186644093
3,7,D,638.1156396765816,745.0378554500309
3,8,D,622.2535512776428,648.7856085200627
3,9,D,649.7969221135376,975.2356008842505
3,10,D,555.5446662075599,616.9252399357206
3,11,D,692.3330788249968,801.4679536638625
3,12,D,608.0264099242228,770.4024740420921
3,13,D,643.6741307918761,894.3999056230455
3,14,D,618.8482820310135,874.1578547912557
3,15,D,504.0890875144523,675.5020760481812
3,16,D,630.320131003967,770.1057079066705
3,17,D,618.2526628817229,790.5422988869329
3,18,D,636.1036654746233,956.34308862367
3,19,D,624.6721233673516,745.9384228130548
3,20,D,719.6728458593259,778.6840711810511
3,21,D,593.6558000269317,671.2723621321084
3,22,D,720.6965656607265,910.1297157752929
3,23,D,627.6725258640004,718.7578685132333
3,24,D,700.6160523684393,597.7318811976963
3,25,D,608.2276785066281,760.5456046314306
3,26,D,593.8251135500585,805.5052894533131
3,27,D,450.9498761073147,710.7967783623561
3,28,D,598.3588299956108,682.8742893840179
3,29,D,684.3074176284886,908.42411274383
3,30,D,597.6329926289267,712.3811321853107
3,31,D,658.3466520147314,804.1766934670952
3,32,D,685.9105561025044,819.8206874715355
3,33,D,728.066036484714,873.8338408153062
3,34,D,609.7648112535986,712.007371140518
3,35,D,661.3123798065916,696.8088458006474
3,36,D,654.6792175985231,859.5100470532857
3,37,D,642.1699693232583,844.4496606140052
3,38,D,617.76160421031,697.4306918855601
3,39,D,633.1962619352063,746.344132447593
3,40,D,669.1488611055329,807.3146683588321
3,41,D,580.6489188904252,659.1106725682661
3,42,D,699.9256963688092,906.5757195664877
3,43,D,534.0506739096822,462.0341839880671
3,44,D,605.9601588881483,769.5620387682576
3,45,D,706.230910877142,894.8584968456448
3,46,D,673.0662972319079,782.7935413374157
3,47,D,606.393088336114,593.4364741673169
3,48,D,707.8464945492689,959.7870074374249
3,49,D,653.8543547890621,879.7926159193619
3,50,D,687.0516762713712,714.8750790962529
3,51,D,668.5349224181862,876.9793602354291
3,52,D,610.2569097530106,699.6543356583869
3,53,D,551.5143263252342,774.978677790263
3,54,D,744.6250062592687,887.4995930740989
3,55,D,780.7026632243771,974.1964713591955
3,56,D,519.2642788849087,662.7198778597246
3,57,D,747.1405398783903,909.669631713587
3,58,D,554.0345856014087,888.56233770887
3,59,D,652.3941570197358,914.9646587642012
3,60,D,710.0134417281502,704.00029935567
3,61,D,597.8548396713906,804.625683885762
3,62,D,709.4605283282453,835.4512110720161
3,63,D,576.3207430719619,701.7183506679645
3,64,D,655.2672692531305,985.1121331217627
3,65,D,549.1186433573887,757.3034506409897
3,66,D,491.9638199699393,604.0221202115517
3,67,D,734.1117222824778,818.4337268723606
3,68,D,553.3737154611977,754.1949041130223
3,69,D,535.1077573594121,799.2476757874188
3,70,D,675.5395893754466,896.9487541855757
3,71,D,620.6198472471241,715.1323778419062
3,72,D,608.8478427914798,954.9982507577793
3,73,D,602.7505278135818,687.8269130400563
3,74,D,578.5761054593087,803.3826402727747
3,75,D,779.6213808099942,1062.1262587678807
4,1,A,629.3474439335206,523.4055680233645
4,2,A,634.9304562852833,451.5651470759831
4,3,A,656.7076685591494,535.3618286037462
4,4,A,741.9224365431919,611.9685037158641
4,5,A,743.4545960436824,489.12763502861264
4,6,A,556.8998826301922,400.852768247016
4,7,A,687.4250704479537,533.9022157844191
4,8,A,615.5167122295247,526.005798400542
4,9,A,702.7252738825331,693.7308061839678
4,10,A,686.0190153932062,528.7733701959716
4,11,A,595.4375043506964,565.4664013797684
4,12,A,730.5296168230403,527.2237914571455
4,13,A,717.1977273186484,522.8406965547751
4,14,A,704.3784409079295,688.5053469387597
4,15,A,719.4117272666381,605.7034730336034
4,16,A,582.460782442404,593.646206015926
4,17,A,748.4951402032598,626.6581820863752
4,18,A,627.6417941228422,732.9287481172969
4,19,A,677.9369673007311,539.6605942614661
4,20,A,681.6792576316909,418.5525032289577
4,21,A,611.5336126250027,506.84860900087995
4,22,A,783.2259070879917,584.5199324957058
4,23,A,619.3530128274424,480.9874404043987
4,24,A,737.2236337827778,541.1194513516247
4,25,A,716.269862357532,656.9495176256199
4,26,A,594.9726348007879,566.1574262841893
4,27,A,568.8859280476476,619.0848799492239
4,28,A,655.5979286645347,576.3238824643001
4,29,A,774.0373198500633,708.9789903355124
4,30,A,633.3549118234159,556.4237924089892
4,31,A,634.8025603132082,740.1040761276403
4,32,A,609.6221401913702,665.8509765875166
4,33,A,608.8127041994096,517.2167793302312
4,34,A,681.4239973311091,585.0295837737101
4,35,A,549.4951335925701,440.2226626309129
4,36,A,679.2234521164409,650.5309599330083
4,37,A,631.1616719771437,440.19134779282587
4,38,A,618.3652190074758,641.0048462748014
4,39,A,731.570610933574,620.7671990910878
4,40,A,677.9329330871606,463.59543053051
4,41,A,550.542321780087,553.3935779005448
4,42,A,758.6827684007667,665.9156434880521
4,43,A,738.1465800545461,572.4633296844446
4,44,A,567.667979559933,616.8384878431641
4,45,A,708.7079349108392,605.0093805119797
4,46,A,555.417827241508,446.84616916502955
4,47,A,696.7768262298778,541.699023752961
4,48,A,651.4230492080809,609.9748892651182
4,49,A,576.7703225415341,577.1007658650451
4,50,A,750.7918447758632,768.3375544859067
4,51,A,823.1355652885563,675.6901226485179
4,52,A,643.7291372199393,592.0170863996066
4,53,A,567.3116986098441,546.1424307374837
4,54,A,725.3116446184335,556.0699432131669
4,55,A,781.3210930227675,699.0824665089045
4,56,A,718.2986537542004,653.7222249200101
4,57,A,728.6374503904209,578.2916698798464
4,58,A,603.2799119618531,631.0567593627052
4,59,A,660.4771971810826,603.4112737834865
4,60,A,675.4189620012855,617.0658485401805
4,61,A,595.8784125540321,596.628093575951
4,62,A,740.3562449804829,715.7855926782275
4,63,A,655.565340654067,568.6056947709641
4,64,A,681.9981791094779,631.9245593706913
4,65,A,621.8786532420004,715.6652944319417
4,66,A,569.5886858844361,471.42369755149423
4,67,A,805.8786086369214,585.290320130387
4,68,A,611.9243505967901,524.2353936054974
4,69,A,605.9320082101581,565.3274869331647
4,70,A,641.6469267942275,435.308140483603
4,71,A,613.5342107168353,565.9541099908075
4,72,A,661.820768515908,634.8769031698153
4,73,A,544.1458006951273,581.6820463029549
4,74,A,660.013291498741,324.1819471179192
4,75,A,671.0490211678399,486.89783925341544
4,1,B,573.0950559422967,601.1968591579866
4,2,B,647.3531633415164,612.9853842607345
4,3,B,632.0660795446026,719.3850938084823
4,4,B,715.747708845697,589.9296289083766
4,5,B,611.078146534577,545.8348127069328
4,6,B,647.6440724109825,639.021312901122
4,7,B,683.192526570672,632.5911308748325
4,8,B,584.3548675106613,567.6729255355697
4,9,B,689.308403461894,518.3841119978479
4,10,B,706.3068906599501,701.1175518219889
4,11,B,619.1736051170017,735.5447144666425
4,12,B,696.2064648911678,762.8235985421805
4,13,B,673.3677220107479,438.1228454723266
4,14,B,621.4808594618394,709.6701018315656
4,15,B,600.411798512651,487.10321571965676
4,16,B,655.7281579499165,671.131527040616
4,17,B,701.8135687193286,652.5685607163032
4,18,B,715.5694026122651,689.1716491237909
4,19,B,739.5033736432576,607.1905434638637
4,20,B,612.3564336413392,556.4916056515441
4,21,B,674.6734060531475,544.0780794786908
4,22,B,750.228786705285,700.9650028994683
4,23,B,648.8228051799061,483.8177364543934
4,24,B,805.0982635845926,529.8986616959078
4,25,B,684.3723525301348,670.8541622210574
4,26,B,633.7658909857852,641.2436149478389
4,27,B,609.3434544382027,549.4826218907933
4,28,B,652.8144349146422,709.7203828579933
4,29,B,670.1444818791448,706.7486956544413
4,30,B,606.2508804424774,578.0480211461432
4,31,B,672.0981969643819,664.8400446005307
4,32,B,608.799140250456,666.1026138213981
4,33,B,689.7380035465336,532.8071471587348
4,34,B,492.90760994846187,664.4753712005338
4,35,B,657.1512052573844,636.0008372374108
4,36,B,774.6730278092898,703.9232124626789
4,37,B,595.0660050523954,503.48800401454923
4,38,B,613.1602767535167,634.806595217186
4,39,B,618.8744996128216,531.5915760773519
4,40,B,624.1197789219343,387.4516711737301
4,41,B,587.075872654808,610.0213659407688
4,42,B,678.6929386088732,743.9359835781605
4,43,B,629.9994301820049,605.8597601685872
4,44,B,682.901210825132,671.1770557413973
4,45,B,650.42203888235,648.183046534047
4,46,B,685.8531003404761,650.8416407952953
4,47,B,667.166980702455,498.68121469149435
4,48,B,748.8386350235878,553.8798225007902
4,49,B,656.0821276805615,802.7220181134861
4,50,B,631.9357666203435,538.2488078971285
4,51,B,756.3872643956175,592.3829683530355
4,52,B,574.8486170002675,550.6088365530379
4,53,B,581.3553310436519,520.2409604180068
4,54,B,698.457635759542,582.5668418700174
4,55,B,671.7404692008975,729.790855124605
4,56,B,645.568294798876,671.118898579866
4,57,B,814.5463344374848,614.3098154869185
4,58,B,654.4465698766667,675.3745769354914
4,59,B,680.6883669138188,814.8452023182301
4,60,B,617.4395778030058,626.282106945355
4,61,B,647.5520503685518,445.8176934519289
4,62,B,737.9064120720907,635.1670157969639
4,63,B,743.7197176348157,545.8566790680031
4,64,B,645.2600903833903,656.3141122313373
4,65,B,698.2584117719753,592.2806322272737
4,66,B,594.5960798736442,648.5275410615363
4,67,B,713.5925225150738,665.3450554760691
4,68,B,685.3805608703246,703.7417691249602
4,69,B,555.4558086760026,614.0319793510633
4,70,B,606.3103667614901,655.2300716689542
4,71,B,670.8674849762194,572.8602082896172
4,72,B,719.5450693957289,697.1405326579212
4,73,B,563.8917852174617,702.212654415457
4,74,B,711.025307999429,619.1597933394039
4,75,B,758.9268632795934,708.3080475465051
4,1,C,664.3668279243166,563.89594283709
4,2,C,700.4626875671779,660.875548522234
4,3,C,621.6254453885298,671.9053725370519
